ref_area,sex,classif1,time,obs_value
AZE,SEX_M,AGE_YTHADULT_YGE15,2015.0,0.029359113
AZE,SEX_M,AGE_YTHADULT_Y15-24,2015.0,0.028565987
AZE,SEX_M,AGE_YTHADULT_YGE25,2015.0,0.029466502999999998
AZE,SEX_F,AGE_YTHADULT_YGE15,2015.0,0.02108124
AZE,SEX_F,AGE_YTHADULT_Y15-24,2015.0,0.036005409
AZE,SEX_F,AGE_YTHADULT_YGE25,2015.0,0.019303219
AZE,SEX_T,AGE_YTHADULT_YGE15,2016.0,0.027957332
AZE,SEX_T,AGE_YTHADULT_Y15-24,2016.0,0.03672427
AZE,SEX_T,AGE_YTHADULT_YGE25,2016.0,0.026830717
AZE,SEX_M,AGE_YTHADULT_YGE15,2016.0,0.032366181
AZE,SEX_M,AGE_YTHADULT_Y15-24,2016.0,0.032458564
AZE,SEX_M,AGE_YTHADULT_YGE25,2016.0,0.032353709
AZE,SEX_F,AGE_YTHADULT_YGE15,2016.0,0.023241418
AZE,SEX_F,AGE_YTHADULT_Y15-24,2016.0,0.041729125
AZE,SEX_F,AGE_YTHADULT_YGE25,2016.0,0.020992677999999997
AZE,SEX_T,AGE_YTHADULT_YGE15,2017.0,0.029510675
AZE,SEX_T,AGE_YTHADULT_Y15-24,2017.0,0.040778839
AZE,SEX_T,AGE_YTHADULT_YGE25,2017.0,0.028061675
AZE,SEX_M,AGE_YTHADULT_YGE15,2017.0,0.033772511
AZE,SEX_M,AGE_YTHADULT_Y15-24,2017.0,0.035642152999999996
AZE,SEX_M,AGE_YTHADULT_YGE25,2017.0,0.033519604
AZE,SEX_F,AGE_YTHADULT_YGE15,2017.0,0.024940284
AZE,SEX_F,AGE_YTHADULT_Y15-24,2017.0,0.046836532
AZE,SEX_F,AGE_YTHADULT_YGE25,2017.0,0.022279494
AZE,SEX_T,AGE_YTHADULT_YGE15,2018.0,0.030063875
AZE,SEX_T,AGE_YTHADULT_Y15-24,2018.0,0.043665659
AZE,SEX_T,AGE_YTHADULT_YGE25,2018.0,0.028300684
AZE,SEX_M,AGE_YTHADULT_YGE15,2018.0,0.033974931
AZE,SEX_M,AGE_YTHADULT_Y15-24,2018.0,0.037699268
AZE,SEX_M,AGE_YTHADULT_YGE25,2018.0,0.033473751
AZE,SEX_F,AGE_YTHADULT_YGE15,2018.0,0.025880182
AZE,SEX_F,AGE_YTHADULT_Y15-24,2018.0,0.050684438
AZE,SEX_F,AGE_YTHADULT_YGE25,2018.0,0.022881586000000002
