ref_area,sex,classif1,time,obs_value
URY,SEX_M,AGE_YTHADULT_YGE15,2017,6.5568
URY,SEX_M,AGE_YTHADULT_Y15-64,2017,6.7707
URY,SEX_M,AGE_YTHADULT_Y15-24,2017,20.7343
URY,SEX_M,AGE_YTHADULT_YGE25,2017,3.878
URY,SEX_F,AGE_YTHADULT_YGE15,2017,9.4721
URY,SEX_F,AGE_YTHADULT_Y15-64,2017,9.7507
URY,SEX_F,AGE_YTHADULT_Y15-24,2017,30.3611
URY,SEX_F,AGE_YTHADULT_YGE25,2017,6.1659
URY,SEX_T,AGE_YTHADULT_YGE15,2018,8.3358
URY,SEX_T,AGE_YTHADULT_Y15-64,2018,8.5756
URY,SEX_T,AGE_YTHADULT_Y15-24,2018,25.92
URY,SEX_T,AGE_YTHADULT_YGE25,2018,5.2631
URY,SEX_M,AGE_YTHADULT_YGE15,2018,6.8615
URY,SEX_M,AGE_YTHADULT_Y15-64,2018,7.0643
URY,SEX_M,AGE_YTHADULT_Y15-24,2018,22.4147
URY,SEX_M,AGE_YTHADULT_YGE25,2018,3.9185
URY,SEX_F,AGE_YTHADULT_YGE15,2018,10.0721
URY,SEX_F,AGE_YTHADULT_Y15-64,2018,10.3393
URY,SEX_F,AGE_YTHADULT_Y15-24,2018,30.7313
URY,SEX_F,AGE_YTHADULT_YGE25,2018,6.8054
URY,SEX_T,AGE_YTHADULT_YGE15,2019,9.3507
URY,SEX_T,AGE_YTHADULT_Y15-64,2019,9.5715
URY,SEX_T,AGE_YTHADULT_Y15-24,2019,28.7244
URY,SEX_T,AGE_YTHADULT_YGE25,2019,5.9451
URY,SEX_M,AGE_YTHADULT_YGE15,2019,7.6839
URY,SEX_M,AGE_YTHADULT_Y15-64,2019,7.8697
URY,SEX_M,AGE_YTHADULT_Y15-24,2019,24.8152
URY,SEX_M,AGE_YTHADULT_YGE25,2019,4.4915
URY,SEX_F,AGE_YTHADULT_YGE15,2019,11.3261
URY,SEX_F,AGE_YTHADULT_Y15-64,2019,11.5678
URY,SEX_F,AGE_YTHADULT_Y15-24,2019,33.9036
URY,SEX_F,AGE_YTHADULT_YGE25,2019,7.6347
USA,SEX_T,AGE_YTHADULT_YGE15,2015,5.28
USA,SEX_T,AGE_YTHADULT_Y15-64,2015,5.3661
USA,SEX_T,AGE_YTHADULT_Y15-24,2015,11.6236
USA,SEX_T,AGE_YTHADULT_YGE25,2015,4.2894
USA,SEX_M,AGE_YTHADULT_YGE15,2015,5.3692
USA,SEX_M,AGE_YTHADULT_Y15-64,2015,5.465
USA,SEX_M,AGE_YTHADULT_Y15-24,2015,12.776
USA,SEX_M,AGE_YTHADULT_YGE25,2015,4.2563
USA,SEX_F,AGE_YTHADULT_YGE15,2015,5.1785
USA,SEX_F,AGE_YTHADULT_Y15-64,2015,5.254
USA,SEX_F,AGE_YTHADULT_Y15-24,2015,10.4017
USA,SEX_F,AGE_YTHADULT_YGE25,2015,4.3274
USA,SEX_T,AGE_YTHADULT_YGE15,2016,4.8692
USA,SEX_T,AGE_YTHADULT_Y15-64,2016,4.9337
USA,SEX_T,AGE_YTHADULT_Y15-24,2016,10.4272
USA,SEX_T,AGE_YTHADULT_YGE25,2016,4.0151
USA,SEX_M,AGE_YTHADULT_YGE15,2016,4.9397
USA,SEX_M,AGE_YTHADULT_Y15-64,2016,5.0162
USA,SEX_M,AGE_YTHADULT_Y15-24,2016,11.4449
USA,SEX_M,AGE_YTHADULT_YGE25,2016,3.9746
USA,SEX_F,AGE_YTHADULT_YGE15,2016,4.7888
USA,SEX_F,AGE_YTHADULT_Y15-64,2016,4.8403
USA,SEX_F,AGE_YTHADULT_Y15-24,2016,9.3404
USA,SEX_F,AGE_YTHADULT_YGE25,2016,4.0617
USA,SEX_T,AGE_YTHADULT_YGE15,2017,4.3552
USA,SEX_T,AGE_YTHADULT_Y15-64,2017,4.404
USA,SEX_T,AGE_YTHADULT_Y15-24,2017,9.2372
USA,SEX_T,AGE_YTHADULT_YGE25,2017,3.6129
USA,SEX_M,AGE_YTHADULT_YGE15,2017,4.3964
USA,SEX_M,AGE_YTHADULT_Y15-64,2017,4.4635
USA,SEX_M,AGE_YTHADULT_Y15-24,2017,10.3213
USA,SEX_M,AGE_YTHADULT_YGE25,2017,3.5277
USA,SEX_F,AGE_YTHADULT_YGE15,2017,4.3086
USA,SEX_F,AGE_YTHADULT_Y15-64,2017,4.337
USA,SEX_F,AGE_YTHADULT_Y15-24,2017,8.0882
USA,SEX_F,AGE_YTHADULT_YGE25,2017,3.7104
USA,SEX_T,AGE_YTHADULT_YGE15,2018,3.8956
USA,SEX_T,AGE_YTHADULT_Y15-64,2018,3.9376
USA,SEX_T,AGE_YTHADULT_Y15-24,2018,8.6129
USA,SEX_T,AGE_YTHADULT_YGE25,2018,3.1941
USA,SEX_M,AGE_YTHADULT_YGE15,2018,3.9468
USA,SEX_M,AGE_YTHADULT_Y15-64,2018,3.9974
USA,SEX_M,AGE_YTHADULT_Y15-24,2018,9.5187
USA,SEX_M,AGE_YTHADULT_YGE25,2018,3.1564
USA,SEX_F,AGE_YTHADULT_YGE15,2018,3.8377
USA,SEX_F,AGE_YTHADULT_Y15-64,2018,3.8701
USA,SEX_F,AGE_YTHADULT_Y15-24,2018,7.6713
USA,SEX_F,AGE_YTHADULT_YGE25,2018,3.2373
USA,SEX_T,AGE_YTHADULT_YGE15,2019,3.6692
USA,SEX_T,AGE_YTHADULT_Y15-64,2019,3.718
USA,SEX_T,AGE_YTHADULT_Y15-24,2019,8.3921
USA,SEX_T,AGE_YTHADULT_YGE25,2019,2.9698
USA,SEX_M,AGE_YTHADULT_YGE15,2019,3.7221
USA,SEX_M,AGE_YTHADULT_Y15-64,2019,3.7822
USA,SEX_M,AGE_YTHADULT_Y15-24,2019,9.4046
USA,SEX_M,AGE_YTHADULT_YGE25,2019,2.9186
USA,SEX_F,AGE_YTHADULT_YGE15,2019,3.6095
USA,SEX_F,AGE_YTHADULT_Y15-64,2019,3.6460000000000004
USA,SEX_F,AGE_YTHADULT_Y15-24,2019,7.3419
USA,SEX_F,AGE_YTHADULT_YGE25,2019,3.0284
UZB,SEX_T,AGE_YTHADULT_YGE15,2015,5.2
UZB,SEX_M,AGE_YTHADULT_YGE15,2015,5.3
UZB,SEX_F,AGE_YTHADULT_YGE15,2015,5.0
UZB,SEX_T,AGE_YTHADULT_YGE15,2016,5.2
UZB,SEX_M,AGE_YTHADULT_YGE15,2016,5.3
UZB,SEX_F,AGE_YTHADULT_YGE15,2016,5.0
UZB,SEX_T,AGE_YTHADULT_YGE15,2017,5.8
UZB,SEX_M,AGE_YTHADULT_YGE15,2017,6.0
UZB,SEX_F,AGE_YTHADULT_YGE15,2017,5.6
UZB,SEX_T,AGE_YTHADULT_YGE15,2018,9.3
VNM,SEX_T,AGE_YTHADULT_YGE15,2015,1.8485
VNM,SEX_T,AGE_YTHADULT_Y15-64,2015,1.9191
VNM,SEX_T,AGE_YTHADULT_Y15-24,2015,6.6754
VNM,SEX_T,AGE_YTHADULT_YGE25,2015,1.0082
VNM,SEX_M,AGE_YTHADULT_YGE15,2015,1.9831
VNM,SEX_M,AGE_YTHADULT_Y15-64,2015,2.0543
VNM,SEX_M,AGE_YTHADULT_Y15-24,2015,6.4579
VNM,SEX_M,AGE_YTHADULT_YGE25,2015,1.1505
VNM,SEX_F,AGE_YTHADULT_YGE15,2015,1.705
VNM,SEX_F,AGE_YTHADULT_Y15-64,2015,1.7746
VNM,SEX_F,AGE_YTHADULT_Y15-24,2015,6.9367
VNM,SEX_F,AGE_YTHADULT_YGE25,2015,0.8598
VNM,SEX_T,AGE_YTHADULT_YGE15,2016,1.8478
VNM,SEX_T,AGE_YTHADULT_Y15-64,2016,1.9149
VNM,SEX_T,AGE_YTHADULT_Y15-24,2016,7.17
VNM,SEX_T,AGE_YTHADULT_YGE25,2016,0.9965
VNM,SEX_M,AGE_YTHADULT_YGE15,2016,1.9894
VNM,SEX_M,AGE_YTHADULT_Y15-64,2016,2.0575
VNM,SEX_M,AGE_YTHADULT_Y15-24,2016,7.1363
VNM,SEX_M,AGE_YTHADULT_YGE25,2016,1.1188
VNM,SEX_F,AGE_YTHADULT_YGE15,2016,1.6971
VNM,SEX_F,AGE_YTHADULT_Y15-64,2016,1.7626
VNM,SEX_F,AGE_YTHADULT_Y15-24,2016,7.2098
VNM,SEX_F,AGE_YTHADULT_YGE25,2016,0.8683
VNM,SEX_T,AGE_YTHADULT_YGE15,2017,1.874
VNM,SEX_T,AGE_YTHADULT_Y15-64,2017,1.944
VNM,SEX_T,AGE_YTHADULT_Y15-24,2017,7.3022
VNM,SEX_T,AGE_YTHADULT_YGE25,2017,1.0034
VNM,SEX_M,AGE_YTHADULT_YGE15,2017,2.0349
VNM,SEX_M,AGE_YTHADULT_Y15-64,2017,2.1079
VNM,SEX_M,AGE_YTHADULT_Y15-24,2017,7.2794
VNM,SEX_M,AGE_YTHADULT_YGE25,2017,1.1447
VNM,SEX_F,AGE_YTHADULT_YGE15,2017,1.7006
VNM,SEX_F,AGE_YTHADULT_Y15-64,2017,1.7667
VNM,SEX_F,AGE_YTHADULT_Y15-24,2017,7.3295
VNM,SEX_F,AGE_YTHADULT_YGE25,2017,0.8535
VNM,SEX_T,AGE_YTHADULT_YGE15,2018,1.1608
VNM,SEX_T,AGE_YTHADULT_Y15-64,2018,1.2083
VNM,SEX_T,AGE_YTHADULT_Y15-24,2018,4.791
VNM,SEX_T,AGE_YTHADULT_YGE25,2018,0.6395
VNM,SEX_M,AGE_YTHADULT_YGE15,2018,1.2832
VNM,SEX_M,AGE_YTHADULT_Y15-64,2018,1.3342
VNM,SEX_M,AGE_YTHADULT_Y15-24,2018,5.0089
VNM,SEX_M,AGE_YTHADULT_YGE25,2018,0.7358
VNM,SEX_F,AGE_YTHADULT_YGE15,2018,1.0266
VNM,SEX_F,AGE_YTHADULT_Y15-64,2018,1.0699
VNM,SEX_F,AGE_YTHADULT_Y15-24,2018,4.542
VNM,SEX_F,AGE_YTHADULT_YGE25,2018,0.5346
VNM,SEX_T,AGE_YTHADULT_YGE15,2019,2.0398
VNM,SEX_T,AGE_YTHADULT_Y15-64,2019,2.0831
VNM,SEX_T,AGE_YTHADULT_Y15-24,2019,6.8929
VNM,SEX_T,AGE_YTHADULT_YGE25,2019,1.3530000000000002
VNM,SEX_M,AGE_YTHADULT_YGE15,2019,2.0664
VNM,SEX_M,AGE_YTHADULT_Y15-64,2019,2.113
VNM,SEX_M,AGE_YTHADULT_Y15-24,2019,6.9042
VNM,SEX_M,AGE_YTHADULT_YGE25,2019,1.3538
VNM,SEX_F,AGE_YTHADULT_YGE15,2019,2.0091
VNM,SEX_F,AGE_YTHADULT_Y15-64,2019,2.0485
VNM,SEX_F,AGE_YTHADULT_Y15-24,2019,6.8788
VNM,SEX_F,AGE_YTHADULT_YGE25,2019,1.3521
WSM,SEX_T,AGE_YTHADULT_YGE15,2017,14.4719
WSM,SEX_T,AGE_YTHADULT_Y15-64,2017,14.8768
WSM,SEX_T,AGE_YTHADULT_Y15-24,2017,31.9203
WSM,SEX_T,AGE_YTHADULT_YGE25,2017,10.0376
WSM,SEX_M,AGE_YTHADULT_YGE15,2017,10.6097
WSM,SEX_M,AGE_YTHADULT_Y15-64,2017,10.936
WSM,SEX_M,AGE_YTHADULT_Y15-24,2017,24.5618
WSM,SEX_M,AGE_YTHADULT_YGE25,2017,7.2726
WSM,SEX_F,AGE_YTHADULT_YGE15,2017,21.3438
WSM,SEX_F,AGE_YTHADULT_Y15-64,2017,21.8364
WSM,SEX_F,AGE_YTHADULT_Y15-24,2017,43.4206
WSM,SEX_F,AGE_YTHADULT_YGE25,2017,15.126
X01,SEX_T,AGE_YTHADULT_YGE15,2015,5.635
X01,SEX_T,AGE_YTHADULT_Y15-24,2015,13.610999999999999
X01,SEX_T,AGE_YTHADULT_YGE25,2015,4.195
X01,SEX_M,AGE_YTHADULT_YGE15,2015,5.517
X01,SEX_M,AGE_YTHADULT_Y15-24,2015,13.917
X01,SEX_M,AGE_YTHADULT_YGE25,2015,3.991
X01,SEX_F,AGE_YTHADULT_YGE15,2015,5.819
X01,SEX_F,AGE_YTHADULT_Y15-24,2015,13.123
X01,SEX_F,AGE_YTHADULT_YGE25,2015,4.513999999999999
X01,SEX_T,AGE_YTHADULT_YGE15,2016,5.666
X01,SEX_T,AGE_YTHADULT_Y15-24,2016,13.83
X01,SEX_T,AGE_YTHADULT_YGE25,2016,4.228
X01,SEX_M,AGE_YTHADULT_YGE15,2016,5.537999999999999
X01,SEX_M,AGE_YTHADULT_Y15-24,2016,14.087
X01,SEX_M,AGE_YTHADULT_YGE25,2016,4.022
X01,SEX_F,AGE_YTHADULT_YGE15,2016,5.8660000000000005
X01,SEX_F,AGE_YTHADULT_Y15-24,2016,13.42
X01,SEX_F,AGE_YTHADULT_YGE25,2016,4.55
X01,SEX_T,AGE_YTHADULT_YGE15,2017,5.565
X01,SEX_T,AGE_YTHADULT_Y15-24,2017,13.738
X01,SEX_T,AGE_YTHADULT_YGE25,2017,4.157
X01,SEX_M,AGE_YTHADULT_YGE15,2017,5.437
X01,SEX_M,AGE_YTHADULT_Y15-24,2017,13.988
X01,SEX_M,AGE_YTHADULT_YGE25,2017,3.9539999999999997
X01,SEX_F,AGE_YTHADULT_YGE15,2017,5.766
X01,SEX_F,AGE_YTHADULT_Y15-24,2017,13.341
X01,SEX_F,AGE_YTHADULT_YGE25,2017,4.476
X01,SEX_T,AGE_YTHADULT_YGE15,2018,5.3870000000000005
X01,SEX_T,AGE_YTHADULT_Y15-24,2018,13.511
X01,SEX_T,AGE_YTHADULT_YGE25,2018,4.0169999999999995
X01,SEX_M,AGE_YTHADULT_YGE15,2018,5.27
X01,SEX_M,AGE_YTHADULT_Y15-24,2018,13.804
X01,SEX_M,AGE_YTHADULT_YGE25,2018,3.82
X01,SEX_F,AGE_YTHADULT_YGE15,2018,5.57
X01,SEX_F,AGE_YTHADULT_Y15-24,2018,13.044
X01,SEX_F,AGE_YTHADULT_YGE25,2018,4.3260000000000005
X01,SEX_T,AGE_YTHADULT_YGE15,2019,5.39
X01,SEX_T,AGE_YTHADULT_Y15-24,2019,13.62
X01,SEX_T,AGE_YTHADULT_YGE25,2019,4.021
X01,SEX_M,AGE_YTHADULT_YGE15,2019,5.275
X01,SEX_M,AGE_YTHADULT_Y15-24,2019,13.963
X01,SEX_M,AGE_YTHADULT_YGE25,2019,3.82
X01,SEX_F,AGE_YTHADULT_YGE15,2019,5.571000000000001
X01,SEX_F,AGE_YTHADULT_Y15-24,2019,13.072000000000001
X01,SEX_F,AGE_YTHADULT_YGE25,2019,4.337
X01,SEX_T,AGE_YTHADULT_YGE15,2020,5.415
X01,SEX_T,AGE_YTHADULT_Y15-24,2020,13.696
X01,SEX_T,AGE_YTHADULT_YGE25,2020,4.056
X01,SEX_M,AGE_YTHADULT_YGE15,2020,5.292000000000001
X01,SEX_M,AGE_YTHADULT_Y15-24,2020,14.042
X01,SEX_M,AGE_YTHADULT_YGE25,2020,3.847
X01,SEX_F,AGE_YTHADULT_YGE15,2020,5.609
X01,SEX_F,AGE_YTHADULT_Y15-24,2020,13.144
X01,SEX_F,AGE_YTHADULT_YGE25,2020,4.3839999999999995
X01,SEX_T,AGE_YTHADULT_YGE15,2021,5.462999999999999
X01,SEX_T,AGE_YTHADULT_Y15-24,2021,13.776
X01,SEX_T,AGE_YTHADULT_YGE25,2021,4.114
X01,SEX_M,AGE_YTHADULT_YGE15,2021,5.337999999999999
X01,SEX_M,AGE_YTHADULT_Y15-24,2021,14.113
X01,SEX_M,AGE_YTHADULT_YGE25,2021,3.907
X01,SEX_F,AGE_YTHADULT_YGE15,2021,5.66
X01,SEX_F,AGE_YTHADULT_Y15-24,2021,13.237
X01,SEX_F,AGE_YTHADULT_YGE25,2021,4.44
X01,SEX_T,AGE_YTHADULT_YGE15,2022,5.507999999999999
X01,SEX_T,AGE_YTHADULT_Y15-24,2022,13.864
X01,SEX_T,AGE_YTHADULT_YGE25,2022,4.166
X01,SEX_M,AGE_YTHADULT_YGE15,2022,5.382999999999999
X01,SEX_M,AGE_YTHADULT_Y15-24,2022,14.217
X01,SEX_M,AGE_YTHADULT_YGE25,2022,3.958
X01,SEX_F,AGE_YTHADULT_YGE15,2022,5.705
X01,SEX_F,AGE_YTHADULT_Y15-24,2022,13.298
X01,SEX_F,AGE_YTHADULT_YGE25,2022,4.495
X01,SEX_T,AGE_YTHADULT_YGE15,2023,5.54
X01,SEX_T,AGE_YTHADULT_Y15-24,2023,13.966
X01,SEX_T,AGE_YTHADULT_YGE25,2023,4.199
X01,SEX_M,AGE_YTHADULT_YGE15,2023,5.4
X01,SEX_M,AGE_YTHADULT_Y15-24,2023,14.327
X01,SEX_M,AGE_YTHADULT_YGE25,2023,3.975
X01,SEX_F,AGE_YTHADULT_YGE15,2023,5.7620000000000005
X01,SEX_F,AGE_YTHADULT_Y15-24,2023,13.389000000000001
X01,SEX_F,AGE_YTHADULT_YGE25,2023,4.556
X01,SEX_T,AGE_YTHADULT_YGE15,2024,5.577999999999999
X01,SEX_T,AGE_YTHADULT_Y15-24,2024,14.067
X01,SEX_T,AGE_YTHADULT_YGE25,2024,4.239
X01,SEX_M,AGE_YTHADULT_YGE15,2024,5.432
X01,SEX_M,AGE_YTHADULT_Y15-24,2024,14.44
X01,SEX_M,AGE_YTHADULT_YGE25,2024,4.008
X01,SEX_F,AGE_YTHADULT_YGE15,2024,5.809
X01,SEX_F,AGE_YTHADULT_Y15-24,2024,13.470999999999998
X01,SEX_F,AGE_YTHADULT_YGE25,2024,4.606
X02,SEX_T,AGE_YTHADULT_YGE15,2015,4.0680000000000005
X02,SEX_T,AGE_YTHADULT_Y15-24,2015,6.745
X02,SEX_T,AGE_YTHADULT_YGE25,2015,3.029
X02,SEX_M,AGE_YTHADULT_YGE15,2015,4.127
X02,SEX_M,AGE_YTHADULT_Y15-24,2015,7.07
X02,SEX_M,AGE_YTHADULT_YGE25,2015,3.008
X02,SEX_F,AGE_YTHADULT_YGE15,2015,3.9960000000000004
X02,SEX_F,AGE_YTHADULT_Y15-24,2015,6.365
X02,SEX_F,AGE_YTHADULT_YGE25,2015,3.054
X02,SEX_T,AGE_YTHADULT_YGE15,2016,4.0280000000000005
X02,SEX_T,AGE_YTHADULT_Y15-24,2016,6.6610000000000005
X02,SEX_T,AGE_YTHADULT_YGE25,2016,3.014
X02,SEX_M,AGE_YTHADULT_YGE15,2016,4.091
X02,SEX_M,AGE_YTHADULT_Y15-24,2016,6.981
X02,SEX_M,AGE_YTHADULT_YGE25,2016,3.0
X02,SEX_F,AGE_YTHADULT_YGE15,2016,3.9530000000000003
X02,SEX_F,AGE_YTHADULT_Y15-24,2016,6.289
X02,SEX_F,AGE_YTHADULT_YGE25,2016,3.031
X02,SEX_T,AGE_YTHADULT_YGE15,2017,3.95
X02,SEX_T,AGE_YTHADULT_Y15-24,2017,6.517
X02,SEX_T,AGE_YTHADULT_YGE25,2017,2.972
X02,SEX_M,AGE_YTHADULT_YGE15,2017,4.007
X02,SEX_M,AGE_YTHADULT_Y15-24,2017,6.824
X02,SEX_M,AGE_YTHADULT_YGE25,2017,2.9539999999999997
X02,SEX_F,AGE_YTHADULT_YGE15,2017,3.8819999999999997
X02,SEX_F,AGE_YTHADULT_Y15-24,2017,6.159
X02,SEX_F,AGE_YTHADULT_YGE25,2017,2.9939999999999998
X02,SEX_T,AGE_YTHADULT_YGE15,2018,3.875
X02,SEX_T,AGE_YTHADULT_Y15-24,2018,6.393
X02,SEX_T,AGE_YTHADULT_YGE25,2018,2.928
X02,SEX_M,AGE_YTHADULT_YGE15,2018,3.9360000000000004
X02,SEX_M,AGE_YTHADULT_Y15-24,2018,6.7
X02,SEX_M,AGE_YTHADULT_YGE25,2018,2.9160000000000004
X02,SEX_F,AGE_YTHADULT_YGE15,2018,3.803
X02,SEX_F,AGE_YTHADULT_Y15-24,2018,6.037000000000001
X02,SEX_F,AGE_YTHADULT_YGE25,2018,2.943
X02,SEX_T,AGE_YTHADULT_YGE15,2019,3.898
X02,SEX_T,AGE_YTHADULT_Y15-24,2019,6.403
X02,SEX_T,AGE_YTHADULT_YGE25,2019,2.963
X02,SEX_M,AGE_YTHADULT_YGE15,2019,3.966
X02,SEX_M,AGE_YTHADULT_Y15-24,2019,6.7
X02,SEX_M,AGE_YTHADULT_YGE25,2019,2.966
X02,SEX_F,AGE_YTHADULT_YGE15,2019,3.815
X02,SEX_F,AGE_YTHADULT_Y15-24,2019,6.059
X02,SEX_F,AGE_YTHADULT_YGE25,2019,2.9589999999999996
X02,SEX_T,AGE_YTHADULT_YGE15,2020,3.9160000000000004
X02,SEX_T,AGE_YTHADULT_Y15-24,2020,6.4239999999999995
X02,SEX_T,AGE_YTHADULT_YGE25,2020,2.989
X02,SEX_M,AGE_YTHADULT_YGE15,2020,3.991
X02,SEX_M,AGE_YTHADULT_Y15-24,2020,6.718
X02,SEX_M,AGE_YTHADULT_YGE25,2020,3.002
X02,SEX_F,AGE_YTHADULT_YGE15,2020,3.826
X02,SEX_F,AGE_YTHADULT_Y15-24,2020,6.082000000000001
X02,SEX_F,AGE_YTHADULT_YGE25,2020,2.9730000000000003
X02,SEX_T,AGE_YTHADULT_YGE15,2021,3.929
X02,SEX_T,AGE_YTHADULT_Y15-24,2021,6.441
X02,SEX_T,AGE_YTHADULT_YGE25,2021,3.011
X02,SEX_M,AGE_YTHADULT_YGE15,2021,4.005
X02,SEX_M,AGE_YTHADULT_Y15-24,2021,6.733
X02,SEX_M,AGE_YTHADULT_YGE25,2021,3.028
X02,SEX_F,AGE_YTHADULT_YGE15,2021,3.838
X02,SEX_F,AGE_YTHADULT_Y15-24,2021,6.102
X02,SEX_F,AGE_YTHADULT_YGE25,2021,2.989
X02,SEX_T,AGE_YTHADULT_YGE15,2022,3.943
X02,SEX_T,AGE_YTHADULT_Y15-24,2022,6.465
X02,SEX_T,AGE_YTHADULT_YGE25,2022,3.032
X02,SEX_M,AGE_YTHADULT_YGE15,2022,4.019
X02,SEX_M,AGE_YTHADULT_Y15-24,2022,6.765
X02,SEX_M,AGE_YTHADULT_YGE25,2022,3.049
X02,SEX_F,AGE_YTHADULT_YGE15,2022,3.852
X02,SEX_F,AGE_YTHADULT_Y15-24,2022,6.117000000000001
X02,SEX_F,AGE_YTHADULT_YGE25,2022,3.011
X02,SEX_T,AGE_YTHADULT_YGE15,2023,3.9560000000000004
X02,SEX_T,AGE_YTHADULT_Y15-24,2023,6.492000000000001
X02,SEX_T,AGE_YTHADULT_YGE25,2023,3.051
X02,SEX_M,AGE_YTHADULT_YGE15,2023,4.029
X02,SEX_M,AGE_YTHADULT_Y15-24,2023,6.7829999999999995
X02,SEX_M,AGE_YTHADULT_YGE25,2023,3.069
X02,SEX_F,AGE_YTHADULT_YGE15,2023,3.8689999999999998
X02,SEX_F,AGE_YTHADULT_Y15-24,2023,6.153
X02,SEX_F,AGE_YTHADULT_YGE25,2023,3.029
X02,SEX_T,AGE_YTHADULT_YGE15,2024,3.978
X02,SEX_T,AGE_YTHADULT_Y15-24,2024,6.541
X02,SEX_T,AGE_YTHADULT_YGE25,2024,3.074
X02,SEX_M,AGE_YTHADULT_YGE15,2024,4.044
X02,SEX_M,AGE_YTHADULT_Y15-24,2024,6.83
X02,SEX_M,AGE_YTHADULT_YGE25,2024,3.0869999999999997
X02,SEX_F,AGE_YTHADULT_YGE15,2024,3.897
X02,SEX_F,AGE_YTHADULT_Y15-24,2024,6.204
X02,SEX_F,AGE_YTHADULT_YGE25,2024,3.0589999999999997
X03,SEX_T,AGE_YTHADULT_YGE15,2015,5.226
X03,SEX_T,AGE_YTHADULT_Y15-24,2015,15.689
X03,SEX_T,AGE_YTHADULT_YGE25,2015,2.977
X03,SEX_M,AGE_YTHADULT_YGE15,2015,5.007
X03,SEX_M,AGE_YTHADULT_Y15-24,2015,15.880999999999998
X03,SEX_M,AGE_YTHADULT_YGE25,2015,2.678
X03,SEX_F,AGE_YTHADULT_YGE15,2015,5.724
X03,SEX_F,AGE_YTHADULT_Y15-24,2015,15.255
X03,SEX_F,AGE_YTHADULT_YGE25,2015,3.66
X03,SEX_T,AGE_YTHADULT_YGE15,2016,5.296
X03,SEX_T,AGE_YTHADULT_Y15-24,2016,15.883
X03,SEX_T,AGE_YTHADULT_YGE25,2016,3.074
X03,SEX_M,AGE_YTHADULT_YGE15,2016,5.083
X03,SEX_M,AGE_YTHADULT_Y15-24,2016,15.999
X03,SEX_M,AGE_YTHADULT_YGE25,2016,2.7939999999999996
X03,SEX_F,AGE_YTHADULT_YGE15,2016,5.782
X03,SEX_F,AGE_YTHADULT_Y15-24,2016,15.62
X03,SEX_F,AGE_YTHADULT_YGE25,2016,3.714
X03,SEX_T,AGE_YTHADULT_YGE15,2017,5.296
X03,SEX_T,AGE_YTHADULT_Y15-24,2017,15.969000000000001
X03,SEX_T,AGE_YTHADULT_YGE25,2017,3.111
X03,SEX_M,AGE_YTHADULT_YGE15,2017,5.087
X03,SEX_M,AGE_YTHADULT_Y15-24,2017,16.063
X03,SEX_M,AGE_YTHADULT_YGE25,2017,2.839
X03,SEX_F,AGE_YTHADULT_YGE15,2017,5.773
X03,SEX_F,AGE_YTHADULT_Y15-24,2017,15.754000000000001
X03,SEX_F,AGE_YTHADULT_YGE25,2017,3.7310000000000003
X03,SEX_T,AGE_YTHADULT_YGE15,2018,5.256
X03,SEX_T,AGE_YTHADULT_Y15-24,2018,16.032
X03,SEX_T,AGE_YTHADULT_YGE25,2018,3.108
X03,SEX_M,AGE_YTHADULT_YGE15,2018,5.053999999999999
X03,SEX_M,AGE_YTHADULT_Y15-24,2018,16.13
X03,SEX_M,AGE_YTHADULT_YGE25,2018,2.839
X03,SEX_F,AGE_YTHADULT_YGE15,2018,5.712999999999999
X03,SEX_F,AGE_YTHADULT_Y15-24,2018,15.806
X03,SEX_F,AGE_YTHADULT_YGE25,2018,3.718
X03,SEX_T,AGE_YTHADULT_YGE15,2019,5.281000000000001
X03,SEX_T,AGE_YTHADULT_Y15-24,2019,16.3
X03,SEX_T,AGE_YTHADULT_YGE25,2019,3.123
X03,SEX_M,AGE_YTHADULT_YGE15,2019,5.084
X03,SEX_M,AGE_YTHADULT_Y15-24,2019,16.439
X03,SEX_M,AGE_YTHADULT_YGE25,2019,2.852
X03,SEX_F,AGE_YTHADULT_YGE15,2019,5.728
X03,SEX_F,AGE_YTHADULT_Y15-24,2019,15.979000000000001
X03,SEX_F,AGE_YTHADULT_YGE25,2019,3.738
X03,SEX_T,AGE_YTHADULT_YGE15,2020,5.3020000000000005
X03,SEX_T,AGE_YTHADULT_Y15-24,2020,16.451
X03,SEX_T,AGE_YTHADULT_YGE25,2020,3.156
X03,SEX_M,AGE_YTHADULT_YGE15,2020,5.112
X03,SEX_M,AGE_YTHADULT_Y15-24,2020,16.602
X03,SEX_M,AGE_YTHADULT_YGE25,2020,2.8930000000000002
X03,SEX_F,AGE_YTHADULT_YGE15,2020,5.732
X03,SEX_F,AGE_YTHADULT_Y15-24,2020,16.104
X03,SEX_F,AGE_YTHADULT_YGE25,2020,3.753
X03,SEX_T,AGE_YTHADULT_YGE15,2021,5.314
X03,SEX_T,AGE_YTHADULT_Y15-24,2021,16.531
X03,SEX_T,AGE_YTHADULT_YGE25,2021,3.19
X03,SEX_M,AGE_YTHADULT_YGE15,2021,5.132999999999999
X03,SEX_M,AGE_YTHADULT_Y15-24,2021,16.651
X03,SEX_M,AGE_YTHADULT_YGE25,2021,2.944
X03,SEX_F,AGE_YTHADULT_YGE15,2021,5.727
X03,SEX_F,AGE_YTHADULT_Y15-24,2021,16.254
