ref_area,indicator,source,sex,classif1,time,obs_value,note_source
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_YGE65,2016,652.14,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_TOTAL,2016,28842.482,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YLT15,2016,13571.334,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y15-24,2016,5563.88,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y25-34,2016,3910.757,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y35-44,2016,2588.915,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y45-54,2016,1609.361,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y55-64,2016,946.095,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YGE65,2016,652.14,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_TOTAL,2016,28842.482,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YLT15,2016,13571.334,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y15-24,2016,5563.88,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y25-54,2016,8109.033,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y55-64,2016,946.095,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YGE65,2016,652.14,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE15,2016,15271.148,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-64,2016,14619.008,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-24,2016,5563.88,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE25,2016,9707.268,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_TOTAL,2017,29816.769,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y00-04,2017,5437.118,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y05-09,2017,4695.887,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y10-14,2017,3866.847,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y15-19,2017,3138.929,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y20-24,2017,2615.485,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y25-29,2017,2215.53,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y30-34,2017,1831.841,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y35-39,2017,1474.595,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y40-44,2017,1208.731,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y45-49,2017,916.67,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y50-54,2017,747.416,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y55-59,2017,600.355,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y60-64,2017,399.7,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_YGE65,2017,667.665,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_TOTAL,2017,29816.769,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YLT15,2017,13999.852,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y15-24,2017,5754.414,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y25-34,2017,4047.371,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y35-44,2017,2683.326,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y45-54,2017,1664.086,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y55-64,2017,1000.055,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YGE65,2017,667.665,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_TOTAL,2017,29816.769,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YLT15,2017,13999.852,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y15-24,2017,5754.414,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y25-54,2017,8394.783,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y55-64,2017,1000.055,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YGE65,2017,667.665,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE15,2017,15816.917,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-64,2017,15149.252,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-24,2017,5754.414,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE25,2017,10062.503,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_TOTAL,2018,30809.787,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y00-04,2018,5552.546,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y05-09,2018,4840.077,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y10-14,2018,4029.101,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y15-19,2018,3260.975,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y20-24,2018,2697.137,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y25-29,2018,2283.242,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y30-34,2018,1902.094,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y35-39,2018,1533.59,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y40-44,2018,1245.661,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y45-49,2018,974.766,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y50-54,2018,750.733,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y55-59,2018,631.327,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y60-64,2018,425.673,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_YGE65,2018,682.865,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_TOTAL,2018,30809.787,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YLT15,2018,14421.724,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y15-24,2018,5958.112,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y25-34,2018,4185.336,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y35-44,2018,2779.251,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y45-54,2018,1725.499,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y55-64,2018,1057,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YGE65,2018,682.865,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_TOTAL,2018,30809.787,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YLT15,2018,14421.724,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y15-24,2018,5958.112,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y25-54,2018,8690.086,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y55-64,2018,1057,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YGE65,2018,682.865,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE15,2018,16388.063,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-64,2018,15705.198,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-24,2018,5958.112,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE25,2018,10429.951,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_TOTAL,2019,31825.299,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y00-04,2019,5670.471,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y05-09,2019,4975.377,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y10-14,2019,4191.756,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y15-19,2019,3392.242,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y20-24,2019,2785.583,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y25-29,2019,2352.18,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y30-34,2019,1972.076,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y35-39,2019,1595.355,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y40-44,2019,1285.262,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y45-49,2019,1031.686,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y50-54,2019,762.217,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y55-59,2019,657.655,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_Y60-64,2019,453.487,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_5YRBANDS_YGE65,2019,699.952,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_TOTAL,2019,31825.299,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YLT15,2019,14837.604,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y15-24,2019,6177.825,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y25-34,2019,4324.256,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y35-44,2019,2880.617,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y45-54,2019,1793.903,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_Y55-64,2019,1111.142,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_10YRBANDS_YGE65,2019,699.952,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_TOTAL,2019,31825.299,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YLT15,2019,14837.604,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y15-24,2019,6177.825,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y25-54,2019,8998.776,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_Y55-64,2019,1111.142,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_AGGREGATE_YGE65,2019,699.952,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE15,2019,16987.695,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-64,2019,16287.743,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_Y15-24,2019,6177.825,R1:2474
AGO,POP_2POP_SEX_AGE_NB,XA:2010,SEX_T,AGE_YTHADULT_YGE25,2019,10809.87,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_TOTAL,2015,2890.524,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y00-04,2015,171.038,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y05-09,2015,164.058,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y10-14,2015,204.526,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y15-19,2015,239.511,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y20-24,2015,258.151,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y25-29,2015,235.771,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y30-34,2015,175.596,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y35-39,2015,158.848,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y40-44,2015,175.575,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y45-49,2015,189.033,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y50-54,2015,207.678,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y55-59,2015,193.556,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y60-64,2015,152.203,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_YGE65,2015,364.98,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_TOTAL,2015,2890.524,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_YLT15,2015,539.622,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y15-24,2015,497.662,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y25-34,2015,411.367,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y35-44,2015,334.423,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y45-54,2015,396.711,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y55-64,2015,345.759,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_YGE65,2015,364.98,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_TOTAL,2015,2890.524,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_YLT15,2015,539.622,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y15-24,2015,497.662,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y25-54,2015,1142.501,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y55-64,2015,345.759,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_YGE65,2015,364.98,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2015,2350.902,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_Y15-64,2015,1985.922,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2015,497.662,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2015,1853.24,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_TOTAL,2016,2886.427,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y00-04,2016,176.517,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y05-09,2016,159.654,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y10-14,2016,194.483,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y15-19,2016,230.856,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y20-24,2016,253.967,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y25-29,2016,241.422,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y30-34,2016,183.459,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y35-39,2016,157.024,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y40-44,2016,170.424,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y45-49,2016,184.308,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y50-54,2016,204.284,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y55-59,2016,197.388,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y60-64,2016,158.692,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_YGE65,2016,373.949,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_TOTAL,2016,2886.427,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_YLT15,2016,530.654,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y15-24,2016,484.823,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y25-34,2016,424.881,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y35-44,2016,327.448,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y45-54,2016,388.592,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y55-64,2016,356.08,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_YGE65,2016,373.949,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_TOTAL,2016,2886.427,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_YLT15,2016,530.654,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y15-24,2016,484.823,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y25-54,2016,1140.921,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y55-64,2016,356.08,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_YGE65,2016,373.949,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2016,2355.773,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_Y15-64,2016,1981.824,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_Y15-24,2016,484.823,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_YGE25,2016,1870.95,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_TOTAL,2017,2884.169,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y00-04,2017,176.522,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y05-09,2017,158.794,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y10-14,2017,184.671,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y15-19,2017,223.045,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y20-24,2017,248.664,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y25-29,2017,245.094,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y30-34,2017,193.935,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y35-39,2017,156.666,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y40-44,2017,165.124,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y45-49,2017,180.887,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y50-54,2017,199.732,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y55-59,2017,200.507,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_Y60-64,2017,166.116,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_5YRBANDS_YGE65,2017,384.412,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_TOTAL,2017,2884.169,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_YLT15,2017,519.987,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y15-24,2017,471.709,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y25-34,2017,439.029,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y35-44,2017,321.79,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y45-54,2017,380.619,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_Y55-64,2017,366.623,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_10YRBANDS_YGE65,2017,384.412,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_TOTAL,2017,2884.169,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_YLT15,2017,519.987,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y15-24,2017,471.709,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y25-54,2017,1141.438,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_Y55-64,2017,366.623,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_AGGREGATE_YGE65,2017,384.412,R1:2474
ALB,POP_2POP_SEX_AGE_NB,XA:2137,SEX_T,AGE_YTHADULT_YGE15,2017,2364.182,R1:2474
